Fecha;Sorteo;Euros;Numero;Categoria
03/12/2020;73.º DE 2020;60000;860;Segundo Premio Ordinario
06/12/2020;74.º DE 2020;1300000;63386;Primer Premio Extraordinario
06/12/2020;74.º DE 2020;250000;89655;Segundo Premio Extraordinario
10/12/2020;75.º DE 2020;300000;75597;Primer Premio Ordinario
10/12/2020;75.º DE 2020;60000;68407;Segundo Premio Ordinario
12/12/2020;76.º DE 2020;600000;96099;Primer Premio Ordinario
12/12/2020;76.º DE 2020;120000;39747;Segundo Premio Ordinario
17/12/2020;77.º DE 2020;300000;677;Primer Premio Ordinario
17/12/2020;77.º DE 2020;60000;80187;Segundo Premio Ordinario
22/12/2020;;4000000;72897;Primer Premio
22/12/2020;;1250000;6095;Segundo Premio
22/12/2020;;500000;52472;Tercer Premio
22/12/2020;;200000;38341;1º Cuarto Premio
22/12/2020;;200000;75981;2º Cuarto Premio
22/12/2020;;60000;55483;1º Quinto Premio
22/12/2020;;60000;19371;2º Quinto Premio
22/12/2020;;60000;86986;3º Quinto Premio
22/12/2020;;60000;37023;4º Quinto Premio
22/12/2020;;60000;43831;5º Quinto Premio
22/12/2020;;60000;31617;6º Quinto Premio
22/12/2020;;60000;49760;7º Quinto Premio
22/12/2020;;60000;28674;8º Quinto Premio
24/12/2020;79.º DE 2020;300000;36055;Primer Premio Ordinario
24/12/2020;79.º DE 2020;60000;89093;Segundo Premio Ordinario
31/12/2020;81.º DE 2020;300000;22168;Primer Premio Ordinario
31/12/2020;81.º DE 2020;60000;30603;Segundo Premio Ordinario
06/01/2021;1.º DE 2021;2000000;19570;Primer Premio Extraordinario
06/01/2021;1.º DE 2021;750000;3436;Segundo Premio Extraordinario
06/01/2021;1.º DE 2021;250000;5587;Tercer Premio Extraordinario
07/01/2021;2.º DE 2021;300000;10844;Primer Premio Ordinario
07/01/2021;2.º DE 2021;60000;21269;Segundo Premio Ordinario
14/01/2021;3.º DE 2021;300000;25813;Primer Premio Ordinario
14/01/2021;3.º DE 2021;60000;79452;Segundo Premio Ordinario
16/01/2021;4.º DE 2021;1300000;62020;Primer Premio Extraordinario
16/01/2021;4.º DE 2021;250000;68872;Segundo Premio Extraordinario
21/01/2021;5.º DE 2021;300000;51351;Primer Premio Ordinario
21/01/2021;5.º DE 2021;60000;60102;Segundo Premio Ordinario
23/01/2021;6.º DE 2021;1000000;82737;Primer Premio Extraordinario
23/01/2021;6.º DE 2021;250000;20371;Segundo Premio Extraordinario
23/01/2021;6.º DE 2021;50000;2947;Tercer Premio Extraordinario
28/01/2021;7.º DE 2021;300000;17265;Primer Premio Ordinario
28/01/2021;7.º DE 2021;60000;86985;Segundo Premio Ordinario
30/01/2021;8.º DE 2021;600000;67706;Primer Premio Ordinario
30/01/2021;8.º DE 2021;120000;69691;Segundo Premio Ordinario
04/02/2021;9.º DE 2021;300000;42933;Primer Premio Ordinario
04/02/2021;9.º DE 2021;60000;68543;Segundo Premio Ordinario
06/02/2021;10.º DE 2021;600000;77601;Primer Premio Ordinario
06/02/2021;10.º DE 2021;120000;37607;Segundo Premio Ordinario
11/02/2021;11.º DE 2021;300000;61284;Primer Premio Ordinario
11/02/2021;11.º DE 2021;60000;58117;Segundo Premio Ordinario
14/02/2021;12.º DE 2021;1300000;39976;Primer Premio Extraordinario
14/02/2021;12.º DE 2021;250000;90753;Segundo Premio Extraordinario
18/02/2021;13.º DE 2021;300000;85444;Primer Premio Ordinario
18/02/2021;13.º DE 2021;60000;99851;Segundo Premio Ordinario
20/02/2021;14.º DE 2021;600000;96025;Primer Premio Ordinario
20/02/2021;14.º DE 2021;120000;21115;Segundo Premio Ordinario
25/02/2021;15.º DE 2021;300000;46212;Primer Premio Ordinario
25/02/2021;15.º DE 2021;60000;59419;Segundo Premio Ordinario
27/02/2021;16.º DE 2021;600000;33459;Primer Premio Ordinario
27/02/2021;16.º DE 2021;120000;26456;Segundo Premio Ordinario
04/03/2021;17.º DE 2021;300000;88194;Primer Premio Ordinario
04/03/2021;17.º DE 2021;60000;93432;Segundo Premio Ordinario
06/03/2021;18.º DE 2021;600000;97667;Primer Premio Ordinario
06/03/2021;18.º DE 2021;120000;72457;Segundo Premio Ordinario
11/03/2021;19.º DE 2021;300000;75572;Primer Premio Ordinario
11/03/2021;19.º DE 2021;60000;24339;Segundo Premio Ordinario
13/03/2021;20.º DE 2021;600000;75193;Primer Premio Ordinario
13/03/2021;20.º DE 2021;120000;36948;Segundo Premio Ordinario
18/03/2021;21.º DE 2021;300000;73652;Primer Premio Ordinario
18/03/2021;21.º DE 2021;60000;98681;Segundo Premio Ordinario
20/03/2021;22.º DE 2021;1300000;78042;Primer Premio Extraordinario
20/03/2021;22.º DE 2021;250000;96350;Segundo Premio Extraordinario
25/03/2021;23.º DE 2021;300000;64966;Primer Premio Ordinario
25/03/2021;23.º DE 2021;60000;86309;Segundo Premio Ordinario
27/03/2021;24.º DE 2021;600000;55235;Primer Premio Ordinario
27/03/2021;24.º DE 2021;120000;43100;Segundo Premio Ordinario
01/04/2021;25.º DE 2021;300000;70979;Primer Premio Ordinario
01/04/2021;25.º DE 2021;60000;43371;Segundo Premio Ordinario
03/04/2021;26.º DE 2021;600000;3830;Primer Premio Ordinario
03/04/2021;26.º DE 2021;120000;20317;Segundo Premio Ordinario
08/04/2021;27.º DE 2021;300000;28056;Primer Premio Ordinario
08/04/2021;27.º DE 2021;60000;74281;Segundo Premio Ordinario
10/04/2021;28.º DE 2021;1500000;46531;Primer Premio Extraordinario
10/04/2021;28.º DE 2021;300000;86428;Segundo Premio Extraordinario
10/04/2021;28.º DE 2021;150000;98937;Tercer Premio Extraordinario
15/04/2021;29.º DE 2021;300000;75192;Primer Premio Ordinario
15/04/2021;29.º DE 2021;60000;80065;Segundo Premio Ordinario
17/04/2021;30.º DE 2021;600000;33708;Primer Premio Ordinario
17/04/2021;30.º DE 2021;120000;34941;Segundo Premio Ordinario
22/04/2021;31.º DE 2021;300000;51882;Primer Premio Ordinario
22/04/2021;31.º DE 2021;60000;66389;Segundo Premio Ordinario
24/04/2021;32.º DE 2021;600000;26541;Primer Premio Ordinario
24/04/2021;32.º DE 2021;120000;72438;Segundo Premio Ordinario
29/04/2021;33.º DE 2021;300000;44620;Primer Premio Ordinario
29/04/2021;33.º DE 2021;60000;42781;Segundo Premio Ordinario
01/05/2021;34.º DE 2021;600000;32955;Primer Premio Ordinario
01/05/2021;34.º DE 2021;120000;84623;Segundo Premio Ordinario
06/05/2021;35.º DE 2021;300000;85939;Primer Premio Ordinario
06/05/2021;35.º DE 2021;60000;90277;Segundo Premio Ordinario
09/05/2021;36.º DE 2021;1500000;73321;Primer Premio Extraordinario
09/05/2021;36.º DE 2021;300000;40792;Segundo Premio Extraordinario
09/05/2021;36.º DE 2021;150000;3296;Tercer Premio Extraordinario
13/05/2021;37.º DE 2021;300000;58407;Primer Premio Ordinario
13/05/2021;37.º DE 2021;60000;98233;Segundo Premio Ordinario
15/05/2021;38.º DE 2021;600000;86872;Primer Premio Ordinario
15/05/2021;38.º DE 2021;120000;78877;Segundo Premio Ordinario
20/05/2021;39.º DE 2021;300000;22371;Primer Premio Ordinario
